Q5PQ73	GeneID:495960	XB-GENE-1016805	ikbip.S
B7ZQ46	GeneID:398019	XB-GENE-1016814	ddx4.L
Q91372	GeneID:398019	XB-GENE-1016814	ddx4.L
A5D8Q2	GeneID:100049772	XB-GENE-1016826	sash3.L
Q6GNK9	GeneID:444328	XB-GENE-1016854	ndnf.L
A0A1L8GKG1	GeneID:447205	XB-GENE-1016866	mbtps1.L
A0A1L8GKI6	GeneID:447205	XB-GENE-1016866	mbtps1.L
Q6AX98	GeneID:447205	XB-GENE-1016866	mbtps1.L
Q5HZQ1	GeneID:397726	XB-GENE-1016887	rad51.S
Q91918	GeneID:397726	XB-GENE-1016887	rad51.S
Q3B8M1	GeneID:496248	XB-GENE-1016904	fkbp3.L
Q32N27	GeneID:380253	XB-GENE-1016918	cd2bp2.L
B1WBC5	GeneID:100158427	XB-GENE-1017001	tspyl2.L
AAO85270	GeneID:398590	XB-GENE-1017012	brd7.L
Q802C4	GeneID:398590	XB-GENE-1017012	brd7.L
A0A1L8I339	GeneID:734695	XB-GENE-1017048	stoml2.L
Q4KL98	GeneID:734695	XB-GENE-1017048	stoml2.L
A9JS90	GeneID:100127340	XB-GENE-1017079	mrps35.L
Q5HZP5	GeneID:496340	XB-GENE-1017087	pbk.L
Q2TAE3	GeneID:446302	XB-GENE-1017110	dyrk1a.S
Q6DFD1	GeneID:446395	XB-GENE-1017121	egln1.S
Q52L13	GeneID:734439	XB-GENE-1017133	ppp6c.S
A0A1L8GPX6	GeneID:398402	XB-GENE-1017145	camk1.L
Q8AYR2	GeneID:398402	XB-GENE-1017145	camk1.L
A0A1L8FE04	GeneID:108697344	XB-GENE-1017162	XB1017155.S [provisional]
Q6NRE3	GeneID:431898	XB-GENE-1017188	wasl.L
A0A1L8FX11	GeneID:779085	XB-GENE-1017241	limd1.L
Q06BR1	GeneID:779085	XB-GENE-1017241	limd1.L
Q6NU77	GeneID:414538	XB-GENE-1017287	trim36.L
Q05AW3	GeneID:779293	XB-GENE-1017300	nup43.S
Q32NN1	GeneID:734924	XB-GENE-1017318	recql.L
P51142	GeneID:399301	XB-GENE-1017467	dvl2.L
P13904	GeneID:379053	XB-GENE-1017506	myod1.S
Q8AVZ0	GeneID:379053	XB-GENE-1017506	myod1.S
A0A1L8GB50	GeneID:100037036	XB-GENE-1018109	hes6.1.L
Q9IBC8	GeneID:397801	XB-GENE-1018122	tbx2.L
Q9W7R7	GeneID:397801	XB-GENE-1018122	tbx2.L
A0A1L8HNL2	GeneID:100037230	XB-GENE-1018140	rab8a.S
A0A1L8GDK5	GeneID:100037211	XB-GENE-1018151	rag2.S
A2VDB6	GeneID:100037211	XB-GENE-1018151	rag2.S
Q91830	GeneID:100037211	XB-GENE-1018151	rag2.S
A0A1L8GFP4	GeneID:496092	XB-GENE-1018177	tmem53.S
Q5PPS7	GeneID:496092	XB-GENE-1018177	tmem53.S
Q6PF32	GeneID:379664	XB-GENE-1018199	smad1.L
Q7ZWU8	GeneID:379788	XB-GENE-1018219	calr.S
Q7ZXY3	GeneID:379788	XB-GENE-1018219	calr.S
Q9IBC7	GeneID:397816	XB-GENE-1018237	tbx3.S
A0A1L8GT55	GeneID:398078	XB-GENE-1018260	foxb1.S
O93529	GeneID:398078	XB-GENE-1018260	foxb1.S
A2TED2	GeneID:734174	XB-GENE-1018276	sox1.S
Q2PG84	GeneID:734174	XB-GENE-1018276	sox1.S
A0A1L8FJ12	GeneID:399325	XB-GENE-1018301	fgfr2.L
Q03364	GeneID:399325	XB-GENE-1018301	fgfr2.L
Q6GNP8	GeneID:399325	XB-GENE-1018301	fgfr2.L
A0A1L8I1B4	GeneID:734809	XB-GENE-1018369	dusp18.L
Q3KQ00	GeneID:734809	XB-GENE-1018369	dusp18.L
Q9DDR0	GeneID:373632	XB-GENE-1018401	trhr2.L
Q7SYP8	GeneID:398625	XB-GENE-1018436	mybph.S
Q7ZXP7	GeneID:398625	XB-GENE-1018436	mybph.S
A0A1L8GYL6	GeneID:779335	XB-GENE-1018449	e2f7.L
A0JMR7	GeneID:779335	XB-GENE-1018449	e2f7.L
A0A1L8H083	GeneID:733349	XB-GENE-1018458	arid3b.L
P40147	GeneID:399370	XB-GENE-1018471	bglap.S
Q8JFA8	GeneID:399370	XB-GENE-1018471	bglap.S
A0A1L8HYD1	GeneID:380103	XB-GENE-1018483	ostf1.L
Q7ZYG4	GeneID:380103	XB-GENE-1018483	ostf1.L
A0A1L8GDM5	GeneID:108715251	XB-GENE-1018521	fgf3.S
A0A1L8H273	GeneID:399444	XB-GENE-1018562	fgfr1.L
Q91897	GeneID:399444	XB-GENE-1018562	fgfr1.L
A0A1L8FBQ5	NA	XB-GENE-1018598	crp.4.S
Q6GND6	NA	XB-GENE-1018598	crp.4.S
D2KW21	GeneID:379992	XB-GENE-1018624	mapk14.S
P47812	GeneID:379992	XB-GENE-1018624	mapk14.S
Q5D076	GeneID:379992	XB-GENE-1018624	mapk14.S
P07222	GeneID:379194	XB-GENE-1019578	npm1.S
Q7ZTP6	GeneID:379194	XB-GENE-1019578	npm1.S
Q66IN3	GeneID:447643	XB-GENE-1019601	zpy1.S
Q9I9R5	GeneID:398158	XB-GENE-1019621	zpax.L
A0A1L8H3C5	GeneID:398457	XB-GENE-1019634	aurkb.L
Q6DE08	GeneID:398457	XB-GENE-1019634	aurkb.L
Q7ZYT9	GeneID:398457	XB-GENE-1019634	aurkb.L
Q8JG74	GeneID:398457	XB-GENE-1019634	aurkb.L
Q9DF70	GeneID:398457	XB-GENE-1019634	aurkb.L
A0A1L8HA45	GeneID:100113430	XB-GENE-1020622	map3k12.S
A7J1T1	GeneID:100113430	XB-GENE-1020622	map3k12.S
Q6INV8	GeneID:432303	XB-GENE-1020916	znf652.S
Q6INT2	GeneID:398381	XB-GENE-1020935	znf217.L
A0A1L8HVH6	GeneID:446268	XB-GENE-1020948	prc1.2.L
A0A1L8HV62	GeneID:447212	XB-GENE-1020961	rufy3.L
Q68FK7	GeneID:447212	XB-GENE-1020961	rufy3.L
82181269	GeneID:447583	XB-GENE-1020972	myrf.L
Q66IV1	GeneID:447583	XB-GENE-1020972	myrf.L
Q7ZXK3	GeneID:379264	XB-GENE-1020979	stat3.2.L
A0A1L8G1M0	GeneID:447437	XB-GENE-1020998	gzf1.S
Q66JA5	GeneID:447437	XB-GENE-1020998	gzf1.S
A9QW72	GeneID:100127346	XB-GENE-1021446	grin2a.L
B7ZSK1	GeneID:100127346	XB-GENE-1021446	grin2a.L
B7ZSK2	GeneID:100127346	XB-GENE-1021446	grin2a.L
Q6GPB6	GeneID:444129	XB-GENE-1021681	kcmf1.L
Q32NI2	GeneID:734954	XB-GENE-1021710	znf653.L
Q8JIT6	GeneID:100337555	XB-GENE-1021720	foxb2.S
A2BD90	GeneID:100037073	XB-GENE-1021747	armh1.L
Q7T3J7	GeneID:398605	XB-GENE-1021778	klf8.L
Q7ZYC1	GeneID:379183	XB-GENE-1021791	sart1.S
Q8AVH6	GeneID:373784	XB-GENE-1021810	six6.S
A0A1L8GFQ3	GeneID:108715572	XB-GENE-1021876	slc6a9.S
A8E611	GeneID:100126643	XB-GENE-1022412	apoa5.L
A0A1L8FF84	GeneID:108696359	XB-GENE-1022419	casz1.L
A0A1L8FKV4	GeneID:108696359	XB-GENE-1022419	casz1.L
A8E606	GeneID:100126640	XB-GENE-1022612	ddc.L
A0A1L8HDW4	GeneID:100381060	XB-GENE-1027621	ccl5.L
A8E5Y6	GeneID:100126622	XB-GENE-1027810	ninj1.S
A7Y2X0	GeneID:100301957	XB-GENE-1029878	slc6a5.S
B7ZRV9	GeneID:100301957	XB-GENE-1029878	slc6a5.S
A7UKY7	GeneID:100126605	XB-GENE-1030672	insm1.L
A0A1L8GRU8	GeneID:394281	XB-GENE-1031992	tcf7l1.S
Q6DD63	GeneID:394281	XB-GENE-1031992	tcf7l1.S
Q90ZB6	GeneID:394281	XB-GENE-1031992	tcf7l1.S
Q6PAW8	GeneID:398816	XB-GENE-1032013	lpin2.S
Q6AXA6	GeneID:447199	XB-GENE-1032912	septin8.L
A0A1L8G6C3	GeneID:444077	XB-GENE-1032926	babam2.L
Q6GPL9	GeneID:444077	XB-GENE-1032926	babam2.L
Q6NU43	GeneID:414638	XB-GENE-1032945	znf507.L
A0A1L8GLY8	GeneID:779416	XB-GENE-1032962	mysm1.L
A0A1L8GM08	GeneID:779416	XB-GENE-1032962	mysm1.L
A0JMR6	GeneID:779416	XB-GENE-1032962	mysm1.L
B7ZQW0	GeneID:378517	XB-GENE-1032969	ascl1.L
Q06234	GeneID:378517	XB-GENE-1032969	ascl1.L
Q91646	GeneID:100137657	XB-GENE-1032983	cdknx.L
A0A1L8GSY4	GeneID:100381007	XB-GENE-1032994	bcl2l10.S
Q5XG02	GeneID:495247	XB-GENE-1033011	paip2b.S
A0JC51	GeneID:100158334	XB-GENE-1033019	zic4.L
Q6NRN2	GeneID:431873	XB-GENE-1033041	zbtb44.L
A0A1L8HQC9	GeneID:397990	XB-GENE-1033836	vegt.S
O13161	GeneID:397990	XB-GENE-1033836	vegt.S
Q76E48	GeneID:394224	XB-GENE-1033863	maml1.L
Q6IRA5	GeneID:100191013	XB-GENE-1033872	ptch2.L
I3QHH5	GeneID:494585	XB-GENE-1034775	sox9.L
Q6DFF5	GeneID:494585	XB-GENE-1034775	sox9.L
A8WFQ5	GeneID:100137624	XB-GENE-1034888	cdc42ep1.S
A8WH65	GeneID:100127270	XB-GENE-1035091	alpi.2.L
A0A1L8HJ65	GeneID:100127256	XB-GENE-1035135	mtif3.L
A0A1L8ES38	GeneID:108700783	XB-GENE-1035392	cacnb1.L
Q32NJ8	GeneID:779201	XB-GENE-1113190	mnx1.L
Q3B8A3	GeneID:398518	XB-GENE-1188074	tnnt2.L
Q804V6	GeneID:398518	XB-GENE-1188074	tnnt2.L
Q66J14	GeneID:447525	XB-GENE-1188127	tfap2b.L
Q9DDB0	GeneID:378629	XB-GENE-1188142	vax1.L
Q9PVY1	GeneID:399105	XB-GENE-1188183	fgf20.L
Q641F5	GeneID:447717	XB-GENE-1188192	rpp38.S
A0A1L8GXS8	GeneID:108710959	XB-GENE-1188204	cplx2.L
Q6GM47	GeneID:444561	XB-GENE-1188226	rab6b.S
A0A1L8I0Y4	GeneID:733371	XB-GENE-1188229	arl6ip4.L
Q3KPW4	GeneID:733371	XB-GENE-1188229	arl6ip4.L
Q6DFA4	GeneID:734242	XB-GENE-1188255	clic4.L
Q7ZY35	GeneID:379208	XB-GENE-1188271	llph.S
Q56VD1	GeneID:724076	XB-GENE-1188287	bid.S
Q5PQ72	GeneID:495961	XB-GENE-1188294	mospd3.L
Q6GPL0	GeneID:444086	XB-GENE-1188330	enah.L
Q640Z4	GeneID:447758	XB-GENE-1188342	mta1.S
B1H1Q8	GeneID:446250	XB-GENE-1188361	pof1b.S
Q0IH29	GeneID:779312	XB-GENE-1188371	nol12.S
A0A1L8HRX1	GeneID:414516	XB-GENE-1188424	sub1.S
Q6NTX9	GeneID:414516	XB-GENE-1188424	sub1.S
A0A1L8GYH0	GeneID:380595	XB-GENE-1188432	snrpf.S
P62321	GeneID:380595	XB-GENE-1188432	snrpf.S
A0A1L8HIJ7	GeneID:446793	XB-GENE-1189632	calcoco1.L
Q6DD09	GeneID:446793	XB-GENE-1189632	calcoco1.L
A9JS55	GeneID:100127311	XB-GENE-1193598	inha.L
A9CPG2	GeneID:100137625	XB-GENE-1193620	tnf.L
A9ULZ1	GeneID:100137652	XB-GENE-1193652	sco2.S
A0A1L8I0F5	GeneID:100127302	XB-GENE-1193661	rab36.L
A9JS43	GeneID:100127302	XB-GENE-1193661	rab36.L
A0A1L8HGN1	GeneID:100381127	XB-GENE-1193750	trmt10c.L
A9LS46	GeneID:100127345	XB-GENE-1193823	wtip.L
A0A1L8GFC9	GeneID:108715094	XB-GENE-1193871	ptgfr.S
A9YT98	GeneID:108715094	XB-GENE-1193871	ptgfr.S
A0A1L8EQM1	GeneID:100137705	XB-GENE-1193905	lyrm1.S
A9UMQ3	GeneID:100137705	XB-GENE-1193905	lyrm1.S
A9JS84	GeneID:100127335	XB-GENE-1193972	rybp.L
A0A1L8FHL8	GeneID:100137707	XB-GENE-1193996	fblim1.S
A9UL57	GeneID:100137707	XB-GENE-1193996	fblim1.S
A9ULZ3	GeneID:100137654	XB-GENE-1194013	stoml1.L
B7ZPE3	GeneID:100127325	XB-GENE-1194020	echdc3.L
A9JS71	GeneID:100127325	XB-GENE-1194020	echdc3.L
A9CPG4	GeneID:100137626	XB-GENE-1194114	tnfrsf1a.S
A0A1L8EPW1	GeneID:100137690	XB-GENE-1194160	nab1.S
A9UMN5	GeneID:100137690	XB-GENE-1194160	nab1.S
A9ULX8	GeneID:100137642	XB-GENE-1194182	tmem237.L
A0A1L8G0C8	GeneID:398070	XB-GENE-1194377	foxh1.L
B1H1R2	GeneID:398070	XB-GENE-1194377	foxh1.L
P70056	GeneID:398070	XB-GENE-1194377	foxh1.L
A0A1L8HGY3	GeneID:446228	XB-GENE-1194393	cyfip1.L
A0A1L8FX27	GeneID:398095	XB-GENE-1194427	pdcd6ip.L
B7ZQZ0	GeneID:398095	XB-GENE-1194427	pdcd6ip.L
Q9W6C5	GeneID:398095	XB-GENE-1194427	pdcd6ip.L
A0A1L8HW31	GeneID:100137710	XB-GENE-1194514	lrg1.L
A1Z2Z2	GeneID:100037250	XB-GENE-1214873	myos.L
B7ZR81	GeneID:100037250	XB-GENE-1214873	myos.L
A0A1L8EX31	GeneID:733337	XB-GENE-1214880	trhd.L
Q3S3F9	GeneID:733337	XB-GENE-1214880	trhd.L
Q7ZXG4	GeneID:380566	XB-GENE-1216145	n4bp1.L
Q56R14	GeneID:733198	XB-GENE-1216172	trim33.L
A0A1L8FVZ9	GeneID:495143	XB-GENE-1216193	sp8.L
Q5XGT8	GeneID:495143	XB-GENE-1216193	sp8.L
A0A1L8GNW3	GeneID:446804	XB-GENE-1216206	zc3h7b.L
Q6DCZ5	GeneID:446804	XB-GENE-1216206	zc3h7b.L
A0A1L8GPT3	GeneID:414463	XB-GENE-1217255	qrich1.L
Q6NU34	GeneID:414463	XB-GENE-1217255	qrich1.L
Q52L45	GeneID:734432	XB-GENE-1217270	serpinb1.L
B7ZR66	GeneID:378679	XB-GENE-1217290	wnt3a.S
P31285	GeneID:378679	XB-GENE-1217290	wnt3a.S
Q6IP27	GeneID:443817	XB-GENE-1217302	aqp1.L
A0A1L8EQD5	GeneID:432188	XB-GENE-1217323	unkl.S
Q6INL5	GeneID:432188	XB-GENE-1217323	unkl.S
A0A1L8EMH5	GeneID:414615	XB-GENE-1217359	zswim1.S
Q6NTX3	GeneID:414615	XB-GENE-1217359	zswim1.S
A0A1L8H5B6	GeneID:447631	XB-GENE-1217371	dop1b.S
Q642P2	GeneID:447631	XB-GENE-1217371	dop1b.S
A0A1L8HFB3	GeneID:414497	XB-GENE-1217387	zmym4.L
Q32N83	GeneID:414497	XB-GENE-1217387	zmym4.L
Q6NTK1	GeneID:414497	XB-GENE-1217387	zmym4.L
Q6GNG4	GeneID:398463	XB-GENE-1217401	znf593.L
A0A1L8HRG1	GeneID:447753	XB-GENE-1217415	tent2.S
Q641A1	GeneID:447753	XB-GENE-1217415	tent2.S
A0A1L8H8J6	GeneID:443780	XB-GENE-1217444	gtf2i.S
Q6GR13	GeneID:443780	XB-GENE-1217444	gtf2i.S
Q2VPM4	GeneID:403392	XB-GENE-1217466	znf703.S
Q5RK37	GeneID:495824	XB-GENE-1217482	zmat2.L
Q7SYX7	GeneID:379474	XB-GENE-1217490	cel.2.L
A0A1L8FGA8	GeneID:100158426	XB-GENE-1217514	mib2.S
B1WBC4	GeneID:100158426	XB-GENE-1217514	mib2.S
A0A1L8FVU5	GeneID:100381008	XB-GENE-1217530	vwde.L
A0JMU9	GeneID:779344	XB-GENE-1217537	cdca7l.S
A0A1L8HCQ9	GeneID:100381128	XB-GENE-1217550	ltn1.L
A0A1L8FKT1	GeneID:379876	XB-GENE-1217560	mapk8.L
Q8JJC3	GeneID:379876	XB-GENE-1217560	mapk8.L
Q8QHK8	GeneID:379876	XB-GENE-1217560	mapk8.L
B0BLR6	GeneID:100137709	XB-GENE-1217575	tusc2.L
A0A1L8GGE5	GeneID:399184	XB-GENE-1217596	pbx1.S
A0A1L8GGE7	GeneID:399184	XB-GENE-1217596	pbx1.S
Q8QGC4	GeneID:399184	XB-GENE-1217596	pbx1.S
Q8UUU3	GeneID:378650	XB-GENE-1217613	sp5.S
Q6NRH8	GeneID:431954	XB-GENE-1217667	morc3.S
A0A1L8HW58	GeneID:734223	XB-GENE-1217680	fbn3.L
O13046	GeneID:397870	XB-GENE-1217712	wdhd1.L
Q2TAV8	GeneID:397870	XB-GENE-1217712	wdhd1.L
Q8AYE6	GeneID:398404	XB-GENE-1217936	ras-dva1.L
Q6DD67	GeneID:398295	XB-GENE-1218927	nlk.2.S
Q8QGV6	GeneID:398295	XB-GENE-1218927	nlk.2.S
A9JS66	GeneID:100127321	XB-GENE-1218945	nfyc.L
Q6DFC8	GeneID:446398	XB-GENE-1218962	znf395.S
A0A1L8G2U8	GeneID:373796	XB-GENE-1218973	lin28b.S
Q8AVK2	GeneID:373796	XB-GENE-1218973	lin28b.S
A0A1L8HFS9	GeneID:397890	XB-GENE-1218993	eef1a1o.L
P17507	GeneID:397890	XB-GENE-1218993	eef1a1o.L
Q68FJ2	GeneID:397890	XB-GENE-1218993	eef1a1o.L
A0A1L8HA82	GeneID:444068	XB-GENE-1219015	znf740.S
Q6GPP3	GeneID:444068	XB-GENE-1219015	znf740.S
B7ZRV6	GeneID:398711	XB-GENE-1219036	setdb2.S
Q6YI93	GeneID:398711	XB-GENE-1219036	setdb2.S
A9UMM8	GeneID:100137686	XB-GENE-1219054	khnyn.S
Q6DCE1	GeneID:447053	XB-GENE-1219059	zfyve28b.L
Q7ZWZ4	GeneID:379322	XB-GENE-1219070	znf238.2.L
A0A1L8HGZ8	GeneID:494744	XB-GENE-1219082	tfdp1.L
Q63ZR9	GeneID:494744	XB-GENE-1219082	tfdp1.L
A0A1L8H9M4	GeneID:495690	XB-GENE-1219106	ikzf4.S
A0A1L8H9T3	GeneID:495690	XB-GENE-1219106	ikzf4.S
Q5U246	GeneID:495690	XB-GENE-1219106	ikzf4.S
A0A1L8FED5	GeneID:735026	XB-GENE-1219119	cyp26c1.S
Q2T9K4	GeneID:735026	XB-GENE-1219119	cyp26c1.S
Q32NI4	GeneID:734953	XB-GENE-1219139	l3mbtl3.S
Q32NV0	GeneID:431926	XB-GENE-1219153	e2f8.L
Q7ZWK2	GeneID:379394	XB-GENE-1219165	ednrb2.S
A0A1L8GUD1	GeneID:100037017	XB-GENE-1219313	lrig3.S
P05781	GeneID:398464	XB-GENE-1219328	krt12.5.S
Q4QR57	GeneID:398464	XB-GENE-1219328	krt12.5.S
AAQ14847	GeneID:378491	XB-GENE-1221139	invs.S
Q71S22	GeneID:378491	XB-GENE-1221139	invs.S
Q8UVC0	GeneID:378491	XB-GENE-1221139	invs.S
A0A1L8FRM5	GeneID:432240	XB-GENE-1221165	ift70a.S
Q6INU8	GeneID:432240	XB-GENE-1221165	ift70a.S
A0A1L8GCV5	GeneID:733157	XB-GENE-1221175	ift172.L
A1L105	GeneID:100036833	XB-GENE-1221188	mks1.L
Q6INP6	GeneID:432158	XB-GENE-1221204	cep290.L
Q8AVC2	GeneID:379833	XB-GENE-1221326	gldc.S
Q6GPM2	GeneID:444075	XB-GENE-4594195	ern2.S
B1PT68	GeneID:100158458	XB-GENE-4751928	rln3.L
B1H1Q4	GeneID:100158278	XB-GENE-4752373	elmod1.L
B1H1Q9	GeneID:100158281	XB-GENE-4755068	sort1.S
A0A1L8I1L2	GeneID:100158323	XB-GENE-4755769	fbxl17.L
B1H1X1	GeneID:100158323	XB-GENE-4755769	fbxl17.L
B1H1S7	GeneID:100158332	XB-GENE-4757294	c1h19orf25.L
B1H1R0	GeneID:100158282	XB-GENE-4757367	mcur1.L
B2GTX7	GeneID:100158448	XB-GENE-5485259	vps33a.L
B2GTX4	GeneID:100158446	XB-GENE-5493681	atp13a1.L
A0A1L8HYZ6	GeneID:100158451	XB-GENE-5502508	tm9sf1.L
B2GTY2	GeneID:100158451	XB-GENE-5502508	tm9sf1.L
B2LT51	GeneID:100158442	XB-GENE-5577418	fscn2.L
Q6GPK9	GeneID:444087	XB-GENE-5714849	taok2.L
Q6PAA4	GeneID:398913	XB-GENE-5715065	vps37b.S
Q7SYS5	GeneID:380551	XB-GENE-5715250	cdk2ap1.S
Q6IP02	GeneID:432167	XB-GENE-5715356	rilpl2.L
Q641G1	GeneID:447711	XB-GENE-5715420	ccdc62.L
A0A1L8FA50	GeneID:100174814	XB-GENE-5715579	esr2.L
B2NIY4	GeneID:100174814	XB-GENE-5715579	esr2.L
A0A1L8FVT0	GeneID:100174794	XB-GENE-5715893	asns.L
A0A310UAJ9	GeneID:444528	XB-GENE-5719408	h2ax.S
Q6GM86	GeneID:444528	XB-GENE-5719408	h2ax.S
A0A1L8FD93	GeneID:495409	XB-GENE-5719973	ints3.L
Q5HZS7	GeneID:496315	XB-GENE-5720030	f2rl1.L
Q4QR58	GeneID:100191027	XB-GENE-5720535	eif3c.L
A0A1L8FDG3	GeneID:380188	XB-GENE-5720853	efna3.L
Q7SY61	GeneID:380188	XB-GENE-5720853	efna3.L
Q801Q1	GeneID:379388	XB-GENE-5721258	rrp1b.L
A1L2J5	GeneID:100036865	XB-GENE-5721646	XB5721641.L [provisional:lpar6]
Q0EAE6	GeneID:779084	XB-GENE-5722012	pole4.L
A0A1L8HJE5	GeneID:444179	XB-GENE-5724601	smco4.L
Q6GP51	GeneID:444179	XB-GENE-5724601	smco4.L
A9ULX4	GeneID:100137639	XB-GENE-5724985	eme1.L
Q8QHK6	GeneID:398296	XB-GENE-5725205	olfm4.L
A0A1L8FVM5	GeneID:495830	XB-GENE-5725449	fam171a1.L
Q5RJX2	GeneID:495830	XB-GENE-5725449	fam171a1.L
A0A1L8FM65	GeneID:431913	XB-GENE-5725684	ssu72.L
Q4KLW8	GeneID:431913	XB-GENE-5725684	ssu72.L
Q6NRQ7	GeneID:431913	XB-GENE-5725684	ssu72.L
A0A1L8F335	GeneID:733438	XB-GENE-5726542	XB5726496.S [provisional:tmem182]
Q498I4	GeneID:734715	XB-GENE-5726662	aldh16a1.S
Q9PVP8	GeneID:373553	XB-GENE-5727012	zbtb7b.S
A1L2R1	GeneID:100036925	XB-GENE-5727048	cdk10.L
Q4KLP5	GeneID:734662	XB-GENE-5727097	XB5727064.S [provisional]
A0A1L8F9Y9	GeneID:398247	XB-GENE-5727224	rcor1.L
Q90WN5	GeneID:398247	XB-GENE-5727224	rcor1.L
Q4V7J3	GeneID:494706	XB-GENE-5727411	XB5727280.S [provisional]
Q3KQ77	GeneID:734757	XB-GENE-5727581	clxn.S
A0A1L8ETP3	GeneID:779412	XB-GENE-5727621	cdk5rap1.L
Q05AU5	GeneID:779412	XB-GENE-5727621	cdk5rap1.L
Q3KQ95	GeneID:734743	XB-GENE-5727727	cystm1.S
AAO64435	GeneID:446773	XB-GENE-5727756	dck.2.L
A0A1L8GXD1	GeneID:446773	XB-GENE-5727756	dck.2.L
Q6DD33	GeneID:446773	XB-GENE-5727756	dck.2.L
Q6GLK7	GeneID:444742	XB-GENE-5727812	psmd9.L
A9JTJ1	GeneID:100127279	XB-GENE-5728400	ptmap12.L
Q6DCP6	GeneID:446892	XB-GENE-5729316	dym.L
Q6GP24	GeneID:444199	XB-GENE-5729564	rapgef1.S
A0A1L8EKI5	GeneID:100381074	XB-GENE-5729620	krt50.S
Q641F8	GeneID:447714	XB-GENE-5729656	tyw3.L
Q6DDJ5	GeneID:779139	XB-GENE-5729834	wdcp.L
A0A1L8F210	GeneID:447295	XB-GENE-5729864	dennd1a.S
Q68F67	GeneID:447295	XB-GENE-5729864	dennd1a.S
A0A1L8EUL2	GeneID:446611	XB-GENE-5729895	hexd.L
Q6DDT7	GeneID:446611	XB-GENE-5729895	hexd.L
A1L1C2	GeneID:100037063	XB-GENE-5729953	pld6.S
A0A1L8ER54	GeneID:379589	XB-GENE-5729987	XB5729975.S [provisional]
Q7T0L9	GeneID:379589	XB-GENE-5729987	XB5729975.S [provisional]
Q7SYY3	GeneID:380597	XB-GENE-5730055	mrps17.L
A0A1L8HPF7	GeneID:443765	XB-GENE-5730339	abraxas1.S
Q6GR31	GeneID:443765	XB-GENE-5730339	abraxas1.S
A8E622	GeneID:100126654	XB-GENE-5730400	atg12.S
Q4V7P2	GeneID:734581	XB-GENE-5730457	XB5730431.L [provisional]
Q6GPT7	GeneID:444040	XB-GENE-5730642	mix23.S
A1L2M6	GeneID:100036894	XB-GENE-5730735	tmem45b.L
Q6GQ66	GeneID:443946	XB-GENE-5730785	fastkd1.L
Q6P7J5	GeneID:398992	XB-GENE-5731038	tspan36.L
A0A1L8HXR8	GeneID:444814	XB-GENE-5731110	babam1.L
Q6DJG6	GeneID:444814	XB-GENE-5731110	babam1.L
A0A1L8HPQ2	GeneID:446240	XB-GENE-5731213	lpcat4.S
Q6DCK1	GeneID:446240	XB-GENE-5731213	lpcat4.S
Q5XHC1	GeneID:495042	XB-GENE-5731283	cfap96.L
Q569R3	GeneID:734409	XB-GENE-5731768	caap1.L
Q4V7J9	GeneID:734606	XB-GENE-5731951	kcnk7.L
Q32NV1.2	GeneID:100381163	XB-GENE-5732109	ctu2.S
A0A1L8F104	GeneID:108699902	XB-GENE-5732239	tmem250.S
A0A1L8HR79	GeneID:735214	XB-GENE-5732386	arrdc3.S
Q32NN8	GeneID:735214	XB-GENE-5732386	arrdc3.S
A7YYL7	GeneID:100126616	XB-GENE-5732445	mrpl32.L
Q7T0W8	GeneID:380567	XB-GENE-5732662	mcrs1.L
Q6IRQ0	GeneID:432057	XB-GENE-5732844	adh1b.L
Q0IH65	GeneID:733268	XB-GENE-5733159	XB5733004.L [provisional]
Q5BP74	GeneID:380361	XB-GENE-5734033	csnk1d.S
Q7ZXL6	GeneID:380361	XB-GENE-5734033	csnk1d.S
Q1KMU2	GeneID:734208	XB-GENE-5734217	h1-3.L
Q7T0M0	GeneID:379588	XB-GENE-5734259	ints15.L
A0A1L8EYI0	GeneID:779379	XB-GENE-5734309	cluap1.L
Q5PPY4	GeneID:779379	XB-GENE-5734309	cluap1.L
A0A1L8GSL3	GeneID:496244	XB-GENE-5734741	ap3s2.S
Q5M7C4	GeneID:496244	XB-GENE-5734741	ap3s2.S
A0A1L8HQ83	GeneID:432306	XB-GENE-5734882	mlec.S
Q6INX3	GeneID:432306	XB-GENE-5734882	mlec.S
Q0IHI9	GeneID:779214	XB-GENE-5735124	dtwd2.L
Q7ZXJ1	GeneID:380018	XB-GENE-5735588	canx.S
Q6PA33	GeneID:398935	XB-GENE-5735754	cyp2f1.S
A0A1L8GF56	GeneID:495128	XB-GENE-5735853	aktip.S
Q5XGV8	GeneID:495128	XB-GENE-5735853	aktip.S
A0A1L8G7X4	GeneID:108716695	XB-GENE-5736037	sult6b1.4.L
Q0IH92	GeneID:394415	XB-GENE-5736067	rgs19.S
Q8QHK0	GeneID:394415	XB-GENE-5736067	rgs19.S
A0A1L8EXE0	GeneID:379898	XB-GENE-5736144	calcrl.L
Q7ZXS8	GeneID:379898	XB-GENE-5736144	calcrl.L
Q0IH45	GeneID:779409	XB-GENE-5736269	cenpl.S
A0A1L8GFX9	GeneID:447260	XB-GENE-5736383	ndc1.S
Q6AX31	GeneID:447260	XB-GENE-5736383	ndc1.S
A0A1L8GFW9	GeneID:397742	XB-GENE-5736929	ccnb1.2.S
P13350	GeneID:397742	XB-GENE-5736929	ccnb1.2.S
